timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], clocks.current.sm [MHz], power.draw [W], temperature.gpu
2025/09/12 14:40:10.095, 0, 3 %, 20 %, 1404 MiB, 12282 MiB, 210 MHz, 8.45 W, 32
2025/09/12 14:40:11.099, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.51 W, 32
2025/09/12 14:40:12.105, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 9.11 W, 32
2025/09/12 14:40:13.110, 0, 2 %, 2 %, 2227 MiB, 12282 MiB, 2610 MHz, 24.54 W, 33
2025/09/12 14:40:14.114, 0, 0 %, 1 %, 2227 MiB, 12282 MiB, 2610 MHz, 31.11 W, 33
2025/09/12 14:40:15.117, 0, 4 %, 1 %, 2227 MiB, 12282 MiB, 2610 MHz, 30.60 W, 33
2025/09/12 14:40:16.122, 0, 0 %, 1 %, 2367 MiB, 12282 MiB, 2610 MHz, 31.77 W, 33
2025/09/12 14:40:17.125, 0, 0 %, 1 %, 2367 MiB, 12282 MiB, 2610 MHz, 31.83 W, 33
2025/09/12 14:40:18.129, 0, 0 %, 1 %, 2367 MiB, 12282 MiB, 2610 MHz, 31.71 W, 33
2025/09/12 14:40:19.136, 0, 0 %, 2 %, 1404 MiB, 12282 MiB, 615 MHz, 30.94 W, 33
2025/09/12 14:40:20.140, 0, 2 %, 9 %, 1404 MiB, 12282 MiB, 390 MHz, 16.92 W, 32
2025/09/12 14:40:21.146, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 255 MHz, 13.57 W, 32
2025/09/12 14:40:22.155, 0, 5 %, 20 %, 1404 MiB, 12282 MiB, 210 MHz, 9.38 W, 32
2025/09/12 14:40:23.163, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 9.22 W, 32
2025/09/12 14:40:24.169, 0, 4 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.57 W, 32
2025/09/12 14:40:25.174, 0, 4 %, 20 %, 1404 MiB, 12282 MiB, 210 MHz, 8.35 W, 32
2025/09/12 14:40:26.177, 0, 4 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.87 W, 32
2025/09/12 14:40:27.180, 0, 16 %, 9 %, 2025 MiB, 12282 MiB, 2610 MHz, 14.48 W, 32
2025/09/12 14:40:28.184, 0, 0 %, 1 %, 2227 MiB, 12282 MiB, 2610 MHz, 31.77 W, 33
2025/09/12 14:40:29.187, 0, 0 %, 1 %, 2227 MiB, 12282 MiB, 2610 MHz, 30.61 W, 33
2025/09/12 14:40:30.190, 0, 5 %, 1 %, 2689 MiB, 12282 MiB, 2610 MHz, 34.92 W, 33
2025/09/12 14:40:31.194, 0, 0 %, 1 %, 2691 MiB, 12282 MiB, 2610 MHz, 38.24 W, 34
2025/09/12 14:40:32.198, 0, 0 %, 1 %, 2691 MiB, 12282 MiB, 2610 MHz, 31.73 W, 33
2025/09/12 14:40:34.369, 0, 0 %, 1 %, 2691 MiB, 12282 MiB, 2610 MHz, 31.34 W, 33
2025/09/12 14:40:35.373, 0, 0 %, 9 %, 1404 MiB, 12282 MiB, 555 MHz, 24.03 W, 33
2025/09/12 14:40:36.377, 0, 2 %, 9 %, 1404 MiB, 12282 MiB, 360 MHz, 15.08 W, 32
2025/09/12 14:40:37.380, 0, 3 %, 20 %, 1404 MiB, 12282 MiB, 225 MHz, 11.47 W, 32
2025/09/12 14:40:38.385, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 9.48 W, 32
2025/09/12 14:40:39.388, 0, 4 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 9.01 W, 32
2025/09/12 14:40:40.393, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.32 W, 32
2025/09/12 14:40:41.397, 0, 4 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.50 W, 32
2025/09/12 14:40:42.402, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 9.15 W, 32
2025/09/12 14:40:43.406, 0, 8 %, 1 %, 2227 MiB, 12282 MiB, 2610 MHz, 19.67 W, 33
2025/09/12 14:40:44.411, 0, 0 %, 1 %, 2227 MiB, 12282 MiB, 2610 MHz, 31.32 W, 33
2025/09/12 14:40:45.414, 0, 0 %, 1 %, 2227 MiB, 12282 MiB, 2610 MHz, 30.51 W, 33
2025/09/12 14:40:46.418, 0, 0 %, 1 %, 2367 MiB, 12282 MiB, 2610 MHz, 31.69 W, 33
2025/09/12 14:40:47.421, 0, 0 %, 1 %, 2367 MiB, 12282 MiB, 2610 MHz, 31.61 W, 33
2025/09/12 14:40:48.427, 0, 0 %, 1 %, 2367 MiB, 12282 MiB, 2610 MHz, 31.73 W, 33
2025/09/12 14:40:49.430, 0, 0 %, 1 %, 1404 MiB, 12282 MiB, 630 MHz, 30.96 W, 33
2025/09/12 14:40:50.434, 0, 0 %, 9 %, 1404 MiB, 12282 MiB, 405 MHz, 17.23 W, 33
2025/09/12 14:40:51.437, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 255 MHz, 13.61 W, 32
2025/09/12 14:40:52.442, 0, 3 %, 20 %, 1404 MiB, 12282 MiB, 210 MHz, 9.44 W, 32
2025/09/12 14:40:53.445, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 9.20 W, 32
2025/09/12 14:40:54.449, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.64 W, 32
2025/09/12 14:40:55.453, 0, 4 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.40 W, 32
2025/09/12 14:40:56.457, 0, 4 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.98 W, 32
2025/09/12 14:40:57.463, 0, 17 %, 10 %, 1935 MiB, 12282 MiB, 2610 MHz, 11.95 W, 32
2025/09/12 14:40:58.466, 0, 0 %, 1 %, 2227 MiB, 12282 MiB, 2610 MHz, 31.91 W, 33
2025/09/12 14:40:59.469, 0, 0 %, 1 %, 2227 MiB, 12282 MiB, 2610 MHz, 30.66 W, 33
2025/09/12 14:41:00.472, 0, 19 %, 2 %, 2387 MiB, 12282 MiB, 2610 MHz, 31.30 W, 33
2025/09/12 14:41:01.475, 0, 14 %, 4 %, 2617 MiB, 12282 MiB, 2610 MHz, 39.81 W, 34
2025/09/12 14:41:02.478, 0, 0 %, 1 %, 2617 MiB, 12282 MiB, 2610 MHz, 35.19 W, 34
2025/09/12 14:41:03.481, 0, 0 %, 1 %, 2617 MiB, 12282 MiB, 2610 MHz, 31.10 W, 33
2025/09/12 14:41:04.489, 0, 1 %, 9 %, 1404 MiB, 12282 MiB, 540 MHz, 21.53 W, 33
2025/09/12 14:41:05.493, 0, 2 %, 9 %, 1404 MiB, 12282 MiB, 345 MHz, 15.71 W, 33
2025/09/12 14:41:06.501, 0, 3 %, 20 %, 1404 MiB, 12282 MiB, 225 MHz, 10.46 W, 32
2025/09/12 14:41:08.630, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 9.42 W, 32
2025/09/12 14:41:09.636, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.80 W, 32
2025/09/12 14:41:10.644, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.32 W, 32
2025/09/12 14:41:11.653, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.55 W, 32
2025/09/12 14:41:12.660, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 9.21 W, 32
2025/09/12 14:41:13.664, 0, 4 %, 19 %, 1727 MiB, 12282 MiB, 2610 MHz, 11.22 W, 32
2025/09/12 14:41:14.668, 0, 0 %, 1 %, 2227 MiB, 12282 MiB, 2610 MHz, 31.44 W, 33
2025/09/12 14:41:15.671, 0, 0 %, 1 %, 2227 MiB, 12282 MiB, 2610 MHz, 30.27 W, 33
2025/09/12 14:41:16.675, 0, 0 %, 1 %, 2367 MiB, 12282 MiB, 2610 MHz, 31.59 W, 33
2025/09/12 14:41:17.678, 0, 0 %, 1 %, 2367 MiB, 12282 MiB, 2610 MHz, 31.62 W, 33
2025/09/12 14:41:18.682, 0, 0 %, 1 %, 2367 MiB, 12282 MiB, 2610 MHz, 31.55 W, 33
2025/09/12 14:41:19.685, 0, 0 %, 1 %, 1404 MiB, 12282 MiB, 675 MHz, 28.44 W, 34
2025/09/12 14:41:20.689, 0, 2 %, 9 %, 1404 MiB, 12282 MiB, 390 MHz, 15.92 W, 33
2025/09/12 14:41:21.694, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 255 MHz, 12.47 W, 32
2025/09/12 14:41:22.703, 0, 3 %, 19 %, 1404 MiB, 12282 MiB, 210 MHz, 9.33 W, 32
2025/09/12 14:41:23.708, 0, 4 %, 19 %, 1404 MiB, 12282 MiB, 210 MHz, 9.09 W, 32
2025/09/12 14:41:24.711, 0, 4 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.49 W, 32
2025/09/12 14:41:25.714, 0, 4 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.40 W, 32
2025/09/12 14:41:26.719, 0, 3 %, 20 %, 1404 MiB, 12282 MiB, 210 MHz, 9.06 W, 32
2025/09/12 14:41:27.724, 0, 11 %, 2 %, 2227 MiB, 12282 MiB, 2610 MHz, 17.35 W, 32
2025/09/12 14:41:28.727, 0, 0 %, 1 %, 2227 MiB, 12282 MiB, 2610 MHz, 31.19 W, 33
2025/09/12 14:41:29.731, 0, 8 %, 1 %, 2367 MiB, 12282 MiB, 2610 MHz, 31.27 W, 33
2025/09/12 14:41:30.734, 0, 3 %, 1 %, 2783 MiB, 12282 MiB, 2610 MHz, 36.76 W, 34
2025/09/12 14:41:31.738, 0, 0 %, 1 %, 2783 MiB, 12282 MiB, 2610 MHz, 40.55 W, 35
2025/09/12 14:41:32.742, 0, 0 %, 1 %, 2783 MiB, 12282 MiB, 2610 MHz, 31.76 W, 34
2025/09/12 14:41:33.745, 0, 0 %, 1 %, 2783 MiB, 12282 MiB, 2610 MHz, 31.26 W, 34
2025/09/12 14:41:34.748, 0, 0 %, 9 %, 1404 MiB, 12282 MiB, 480 MHz, 18.89 W, 33
2025/09/12 14:41:35.752, 0, 2 %, 9 %, 1404 MiB, 12282 MiB, 300 MHz, 14.84 W, 33
2025/09/12 14:41:36.758, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 9.36 W, 32
2025/09/12 14:41:37.763, 0, 3 %, 20 %, 1404 MiB, 12282 MiB, 210 MHz, 9.30 W, 32
2025/09/12 14:41:38.770, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.72 W, 32
2025/09/12 14:41:39.775, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.26 W, 32
2025/09/12 14:41:40.782, 0, 3 %, 19 %, 1404 MiB, 12282 MiB, 210 MHz, 8.63 W, 32
2025/09/12 14:41:41.787, 0, 3 %, 19 %, 1404 MiB, 12282 MiB, 210 MHz, 9.26 W, 32
2025/09/12 14:41:42.793, 0, 3 %, 20 %, 1404 MiB, 12282 MiB, 210 MHz, 9.32 W, 32
2025/09/12 14:41:43.797, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.67 W, 32
2025/09/12 14:41:44.803, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.32 W, 32
2025/09/12 14:41:45.810, 0, 3 %, 19 %, 1404 MiB, 12282 MiB, 210 MHz, 8.77 W, 32
2025/09/12 14:41:46.815, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 9.38 W, 32
2025/09/12 14:41:47.821, 0, 3 %, 20 %, 1404 MiB, 12282 MiB, 210 MHz, 9.19 W, 32
2025/09/12 14:41:48.825, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.64 W, 32
2025/09/12 14:41:49.829, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.24 W, 32
2025/09/12 14:41:50.834, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.65 W, 32
2025/09/12 14:41:51.838, 0, 0 %, 1 %, 2227 MiB, 12282 MiB, 2610 MHz, 24.89 W, 33
2025/09/12 14:41:52.841, 0, 0 %, 1 %, 2227 MiB, 12282 MiB, 2610 MHz, 31.43 W, 33
2025/09/12 14:41:53.845, 0, 0 %, 1 %, 2227 MiB, 12282 MiB, 2610 MHz, 30.70 W, 33
2025/09/12 14:41:54.869, 0, 0 %, 1 %, 2227 MiB, 12282 MiB, 2610 MHz, 30.46 W, 33
2025/09/12 14:41:55.957, 0, 0 %, 1 %, 2227 MiB, 12282 MiB, 2610 MHz, 30.95 W, 33
2025/09/12 14:41:57.044, 0, 0 %, 1 %, 2227 MiB, 12282 MiB, 2610 MHz, 31.59 W, 33
2025/09/12 14:41:58.132, 0, 0 %, 9 %, 2227 MiB, 12282 MiB, 510 MHz, 27.45 W, 33
2025/09/12 14:41:59.221, 0, 0 %, 9 %, 2227 MiB, 12282 MiB, 330 MHz, 16.02 W, 33
2025/09/12 14:42:00.309, 0, 1 %, 18 %, 2227 MiB, 12282 MiB, 210 MHz, 12.60 W, 33
2025/09/12 14:42:01.397, 0, 1 %, 18 %, 2227 MiB, 12282 MiB, 210 MHz, 8.94 W, 32
2025/09/12 14:42:02.486, 0, 1 %, 18 %, 2227 MiB, 12282 MiB, 210 MHz, 9.53 W, 32
2025/09/12 14:42:03.554, 0, 1 %, 18 %, 2227 MiB, 12282 MiB, 210 MHz, 9.33 W, 32
2025/09/12 14:42:04.578, 0, 1 %, 18 %, 2227 MiB, 12282 MiB, 210 MHz, 8.71 W, 32
2025/09/12 14:42:05.583, 0, 1 %, 18 %, 2227 MiB, 12282 MiB, 210 MHz, 8.53 W, 32
2025/09/12 14:42:06.591, 0, 1 %, 18 %, 2227 MiB, 12282 MiB, 210 MHz, 9.06 W, 32
2025/09/12 14:42:07.595, 0, 2 %, 18 %, 2227 MiB, 12282 MiB, 210 MHz, 9.61 W, 32
2025/09/12 14:42:08.599, 0, 3 %, 19 %, 2227 MiB, 12282 MiB, 210 MHz, 9.31 W, 32
2025/09/12 14:42:09.604, 0, 1 %, 18 %, 2227 MiB, 12282 MiB, 210 MHz, 8.67 W, 32
2025/09/12 14:42:10.609, 0, 1 %, 18 %, 2227 MiB, 12282 MiB, 210 MHz, 8.55 W, 32
2025/09/12 14:42:11.613, 0, 1 %, 18 %, 2227 MiB, 12282 MiB, 210 MHz, 8.94 W, 32
2025/09/12 14:42:12.618, 0, 1 %, 18 %, 2227 MiB, 12282 MiB, 210 MHz, 9.57 W, 32
2025/09/12 14:42:13.624, 0, 1 %, 18 %, 2227 MiB, 12282 MiB, 210 MHz, 9.30 W, 32
2025/09/12 14:42:14.628, 0, 1 %, 18 %, 2227 MiB, 12282 MiB, 210 MHz, 8.71 W, 32
2025/09/12 14:42:15.633, 0, 28 %, 24 %, 2227 MiB, 12282 MiB, 210 MHz, 8.51 W, 32
2025/09/12 14:42:16.637, 0, 0 %, 1 %, 2367 MiB, 12282 MiB, 2610 MHz, 17.10 W, 33
2025/09/12 14:42:17.645, 0, 0 %, 1 %, 2367 MiB, 12282 MiB, 2610 MHz, 31.75 W, 33
2025/09/12 14:42:18.650, 0, 0 %, 9 %, 2367 MiB, 12282 MiB, 435 MHz, 23.86 W, 33
2025/09/12 14:42:19.654, 0, 0 %, 9 %, 2367 MiB, 12282 MiB, 270 MHz, 16.15 W, 32
2025/09/12 14:42:20.659, 0, 2 %, 18 %, 2367 MiB, 12282 MiB, 210 MHz, 10.56 W, 32
2025/09/12 14:42:21.664, 0, 1 %, 18 %, 2367 MiB, 12282 MiB, 210 MHz, 8.96 W, 32
2025/09/12 14:42:22.668, 0, 1 %, 18 %, 2367 MiB, 12282 MiB, 210 MHz, 9.49 W, 32
2025/09/12 14:42:23.673, 0, 1 %, 18 %, 2367 MiB, 12282 MiB, 210 MHz, 9.09 W, 32
2025/09/12 14:42:24.678, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.47 W, 32
2025/09/12 14:42:26.341, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.28 W, 32
2025/09/12 14:42:27.345, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.77 W, 32
2025/09/12 14:42:28.350, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 9.34 W, 32
2025/09/12 14:42:29.361, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.98 W, 32
2025/09/12 14:42:30.366, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.36 W, 32
2025/09/12 14:42:31.370, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.23 W, 32
2025/09/12 14:42:32.376, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.83 W, 32
2025/09/12 14:42:33.379, 0, 13 %, 3 %, 2227 MiB, 12282 MiB, 2610 MHz, 18.38 W, 33
2025/09/12 14:42:34.383, 0, 0 %, 1 %, 2227 MiB, 12282 MiB, 2610 MHz, 31.16 W, 33
2025/09/12 14:42:35.386, 0, 0 %, 1 %, 2367 MiB, 12282 MiB, 2610 MHz, 30.56 W, 33
2025/09/12 14:42:36.392, 0, 5 %, 1 %, 2619 MiB, 12282 MiB, 2610 MHz, 35.77 W, 34
2025/09/12 14:42:37.396, 0, 0 %, 1 %, 2715 MiB, 12282 MiB, 2610 MHz, 40.28 W, 34
2025/09/12 14:42:38.398, 0, 0 %, 1 %, 2715 MiB, 12282 MiB, 2610 MHz, 31.68 W, 33
2025/09/12 14:42:39.405, 0, 0 %, 1 %, 1404 MiB, 12282 MiB, 2610 MHz, 31.21 W, 33
2025/09/12 14:42:40.407, 0, 0 %, 9 %, 1404 MiB, 12282 MiB, 465 MHz, 18.08 W, 33
2025/09/12 14:42:41.411, 0, 2 %, 9 %, 1404 MiB, 12282 MiB, 300 MHz, 15.48 W, 32
2025/09/12 14:42:42.420, 0, 3 %, 20 %, 1404 MiB, 12282 MiB, 210 MHz, 10.67 W, 32
2025/09/12 14:42:43.425, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 9.31 W, 32
2025/09/12 14:42:44.429, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.75 W, 32
2025/09/12 14:42:45.434, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.40 W, 32
2025/09/12 14:42:46.439, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.81 W, 32
2025/09/12 14:42:47.447, 0, 16 %, 8 %, 1895 MiB, 12282 MiB, 2610 MHz, 12.32 W, 32
2025/09/12 14:42:48.451, 0, 0 %, 1 %, 2227 MiB, 12282 MiB, 2610 MHz, 32.65 W, 33
2025/09/12 14:42:49.455, 0, 0 %, 1 %, 2227 MiB, 12282 MiB, 2610 MHz, 31.26 W, 33
2025/09/12 14:42:50.458, 0, 7 %, 1 %, 2367 MiB, 12282 MiB, 2610 MHz, 31.45 W, 33
2025/09/12 14:42:51.462, 0, 0 %, 1 %, 2367 MiB, 12282 MiB, 2610 MHz, 31.22 W, 33
2025/09/12 14:42:52.465, 0, 0 %, 1 %, 2367 MiB, 12282 MiB, 2610 MHz, 31.74 W, 33
2025/09/12 14:42:53.468, 0, 0 %, 1 %, 2367 MiB, 12282 MiB, 2610 MHz, 31.52 W, 33
2025/09/12 14:42:54.473, 0, 0 %, 8 %, 1404 MiB, 12282 MiB, 585 MHz, 27.53 W, 33
2025/09/12 14:42:55.476, 0, 2 %, 9 %, 1404 MiB, 12282 MiB, 375 MHz, 16.11 W, 33
2025/09/12 14:42:56.481, 0, 4 %, 9 %, 1404 MiB, 12282 MiB, 240 MHz, 14.90 W, 32
2025/09/12 14:42:57.486, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 9.41 W, 32
2025/09/12 14:42:58.492, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 9.23 W, 32
2025/09/12 14:43:00.231, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.59 W, 32
2025/09/12 14:43:01.236, 0, 3 %, 20 %, 1404 MiB, 12282 MiB, 210 MHz, 8.33 W, 32
2025/09/12 14:43:02.241, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.90 W, 32
2025/09/12 14:43:03.245, 0, 13 %, 2 %, 2025 MiB, 12282 MiB, 2610 MHz, 14.16 W, 32
2025/09/12 14:43:04.249, 0, 0 %, 1 %, 2227 MiB, 12282 MiB, 2610 MHz, 31.99 W, 33
2025/09/12 14:43:05.252, 0, 0 %, 1 %, 2227 MiB, 12282 MiB, 2610 MHz, 30.83 W, 33
2025/09/12 14:43:06.257, 0, 1 %, 1 %, 2395 MiB, 12282 MiB, 2610 MHz, 31.59 W, 33
2025/09/12 14:43:07.261, 0, 17 %, 6 %, 2615 MiB, 12282 MiB, 2610 MHz, 42.38 W, 35
2025/09/12 14:43:08.281, 0, 0 %, 1 %, 2615 MiB, 12282 MiB, 2610 MHz, 32.17 W, 34
2025/09/12 14:43:09.285, 0, 0 %, 1 %, 2615 MiB, 12282 MiB, 2610 MHz, 31.56 W, 34
2025/09/12 14:43:10.289, 0, 0 %, 9 %, 1404 MiB, 12282 MiB, 555 MHz, 23.77 W, 33
2025/09/12 14:43:11.293, 0, 2 %, 9 %, 1404 MiB, 12282 MiB, 360 MHz, 15.75 W, 33
2025/09/12 14:43:12.296, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 12.30 W, 32
2025/09/12 14:43:13.299, 0, 4 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 9.46 W, 32
2025/09/12 14:43:14.304, 0, 3 %, 20 %, 1404 MiB, 12282 MiB, 210 MHz, 8.81 W, 32
2025/09/12 14:43:15.308, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.32 W, 32
2025/09/12 14:43:16.312, 0, 3 %, 19 %, 1404 MiB, 12282 MiB, 210 MHz, 8.60 W, 32
2025/09/12 14:43:17.315, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 9.23 W, 32
2025/09/12 14:43:18.320, 0, 0 %, 1 %, 2227 MiB, 12282 MiB, 2610 MHz, 26.82 W, 33
2025/09/12 14:43:19.322, 0, 0 %, 1 %, 2227 MiB, 12282 MiB, 2610 MHz, 30.91 W, 33
2025/09/12 14:43:20.325, 0, 21 %, 2 %, 2367 MiB, 12282 MiB, 2610 MHz, 31.02 W, 33
2025/09/12 14:43:21.328, 0, 0 %, 1 %, 2367 MiB, 12282 MiB, 2610 MHz, 30.54 W, 33
2025/09/12 14:43:22.331, 0, 0 %, 1 %, 2367 MiB, 12282 MiB, 2610 MHz, 31.48 W, 33
2025/09/12 14:43:23.334, 0, 0 %, 1 %, 2367 MiB, 12282 MiB, 2610 MHz, 31.56 W, 34
2025/09/12 14:43:24.337, 0, 0 %, 8 %, 1404 MiB, 12282 MiB, 585 MHz, 29.14 W, 34
2025/09/12 14:43:25.341, 0, 2 %, 9 %, 1404 MiB, 12282 MiB, 375 MHz, 16.16 W, 33
2025/09/12 14:43:26.348, 0, 3 %, 9 %, 1404 MiB, 12282 MiB, 240 MHz, 15.45 W, 33
2025/09/12 14:43:27.352, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 9.97 W, 32
2025/09/12 14:43:28.356, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 9.24 W, 32
2025/09/12 14:43:29.360, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.53 W, 32
2025/09/12 14:43:30.365, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.32 W, 32
2025/09/12 14:43:31.369, 0, 3 %, 20 %, 1404 MiB, 12282 MiB, 210 MHz, 8.76 W, 32
2025/09/12 14:43:33.137, 0, 14 %, 2 %, 2105 MiB, 12282 MiB, 2610 MHz, 17.25 W, 32
2025/09/12 14:43:34.141, 0, 0 %, 1 %, 2227 MiB, 12282 MiB, 2610 MHz, 32.02 W, 33
2025/09/12 14:43:35.146, 0, 0 %, 1 %, 2227 MiB, 12282 MiB, 2610 MHz, 31.10 W, 33
2025/09/12 14:43:36.149, 0, 15 %, 2 %, 2387 MiB, 12282 MiB, 2610 MHz, 31.43 W, 34
2025/09/12 14:43:37.154, 0, 5 %, 1 %, 2683 MiB, 12282 MiB, 2610 MHz, 37.10 W, 34
2025/09/12 14:43:38.157, 0, 0 %, 1 %, 2685 MiB, 12282 MiB, 2610 MHz, 38.82 W, 34
2025/09/12 14:43:39.162, 0, 0 %, 1 %, 2685 MiB, 12282 MiB, 885 MHz, 30.00 W, 34
2025/09/12 14:43:40.166, 0, 0 %, 9 %, 1404 MiB, 12282 MiB, 510 MHz, 19.56 W, 33
2025/09/12 14:43:41.178, 0, 2 %, 10 %, 1404 MiB, 12282 MiB, 330 MHz, 15.49 W, 33
2025/09/12 14:43:42.184, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 10.27 W, 32
2025/09/12 14:43:43.188, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 9.38 W, 32
2025/09/12 14:43:44.193, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.98 W, 32
2025/09/12 14:43:45.198, 0, 4 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.35 W, 32
2025/09/12 14:43:46.206, 0, 4 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.49 W, 32
2025/09/12 14:43:47.211, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 9.11 W, 32
2025/09/12 14:43:48.217, 0, 4 %, 20 %, 1421 MiB, 12282 MiB, 2610 MHz, 9.49 W, 32
2025/09/12 14:43:49.220, 0, 0 %, 1 %, 2227 MiB, 12282 MiB, 2610 MHz, 29.83 W, 33
2025/09/12 14:43:50.223, 0, 0 %, 1 %, 2227 MiB, 12282 MiB, 2610 MHz, 30.41 W, 33
2025/09/12 14:43:51.229, 0, 6 %, 1 %, 2347 MiB, 12282 MiB, 2610 MHz, 30.86 W, 33
2025/09/12 14:43:52.232, 0, 0 %, 1 %, 2367 MiB, 12282 MiB, 2610 MHz, 31.86 W, 34
2025/09/12 14:43:53.235, 0, 0 %, 1 %, 2367 MiB, 12282 MiB, 2610 MHz, 31.62 W, 34
2025/09/12 14:43:54.238, 0, 0 %, 1 %, 2367 MiB, 12282 MiB, 735 MHz, 30.48 W, 34
2025/09/12 14:43:55.242, 0, 0 %, 9 %, 1404 MiB, 12282 MiB, 480 MHz, 17.40 W, 33
2025/09/12 14:43:56.245, 0, 2 %, 9 %, 1404 MiB, 12282 MiB, 300 MHz, 15.62 W, 33
2025/09/12 14:43:57.249, 0, 4 %, 19 %, 1404 MiB, 12282 MiB, 210 MHz, 10.73 W, 33
2025/09/12 14:43:58.252, 0, 4 %, 20 %, 1404 MiB, 12282 MiB, 210 MHz, 9.57 W, 32
2025/09/12 14:43:59.256, 0, 4 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.87 W, 32
2025/09/12 14:44:00.259, 0, 3 %, 20 %, 1404 MiB, 12282 MiB, 210 MHz, 8.40 W, 32
2025/09/12 14:44:01.262, 0, 3 %, 18 %, 1404 MiB, 12282 MiB, 210 MHz, 8.81 W, 32
