procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13544944 742716 5945208    0    0     0     0 1643 1404  1  4 95  0  0
 1  0      0 13425720 742716 5945208    0    0     0     0 1157  796  8  5 87  0  0
 1  0      0 13396556 742724 5949324    0    0     0    80  925  862  6  1 93  0  0
 1  0      0 13400084 742724 5949328    0    0     0   136  848  754  7  1 92  0  0
 1  0      0 13404564 742724 5949396    0    0     0     0  712  663  6  0 94  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13863632 742724 5949400    0    0     0     0 1611 1336  6  2 92  0  0
 1  0      0 15014400 742724 5865332    0    0     0     0 1801 1405 10  4 86  0  0
 1  0      0 14941824 742736 5865336    0    0     0   156  844  871  5  1 93  0  0
 1  0      0 14860932 742736 5865336    0    0     0     0 1767 2074 12  2 87  0  0
 1  0      0 14783568 742736 5865340    0    0     0   136 1946  827  5  1 94  0  0
 2  0      0 14609672 742736 5865352    0    0     0     0 2054  816  5  1 93  0  0
 1  0      0 14575696 742736 5865352    0    0     0     0 2093  921  5  2 94  0  0
 0  0      0 14513452 742744 5865356    0    0     0   116 1584  748  3  0 97  0  0
 8  0      0 14008620 742744 5865356    0    0     0     0 3135 1447  6  5 89  0  0
 0  0      0 14052868 742744 5945328    0    0     0   112 2302 1406  2  2 96  0  0
 1  0      0 13572276 742744 5945336    0    0     0     0  915  991  1  4 95  0  0
 2  0      0 13149364 742744 5945336    0    0     0     0 1108  772  8  5 88  0  0
 2  0      0 13336964 742752 5945340    0    0     0    68 1124  837  1  2 98  0  0
 9  0      0 12572424 742752 5945348    0    0     0     0 1638  973  2  5 93  0  0
 2  0      0 14191440 742752 5945352    0    0     0    56 1777  797  9  2 89  0  0
 2  0      0 15174736 742752 5865444    0    0     0     0 2525 1253 11  3 87  0  0
 3  0      0 14951464 742752 5865448    0    0     0     0 1406  896  5  1 94  0  0
 3  0      0 14881916 742764 5865448    0    0     0   116 2606 2105 12  1 87  0  0
 1  0      0 14808080 742764 5865448    0    0     0     0 1450  946  5  1 94  0  0
 1  0      0 14718372 742764 5865460    0    0     0    96 1344  804  5  1 93  0  0
 1  0      0 14630172 742764 5865464    0    0     0     0 1389  930  5  2 94  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 14516772 742764 5865468    0    0     0     0 1351  941  5  2 94  0  0
 2  0      0 14451392 742772 5865468    0    0     0    96 1227 1177  1  1 98  0  0
 1  0      0 14052112 742772 5945256    0    0     0     0 2557 2015  8  4 88  0  0
 1  0      0 14078464 742772 5945364    0    0     0     0 1063  868  1  1 98  0  0
 1  0      0 13516840 742772 5945368    0    0     0    92 1890  987  7  5 88  0  0
 1  0      0 13656640 742772 5949376    0    0     0   120 1441  850  5  2 93  0  0
 1  0      0 13656080 742780 5949564    0    0     0    72 1343  783  6  1 93  0  0
 1  0      0 13662632 742780 5949564    0    0     0     0 1036  685  6  0 94  0  0
 1  0      0 14563312 742780 5949572    0    0     0     0 1477  957  6  1 93  0  0
 1  0      0 14995796 742784 5865472    0    0     4   148 1992 1246 10  3 87  0  0
 1  0      0 14939852 742784 5865472    0    0     0     0 1217  897  5  1 94  0  0
 1  0      0 14860728 742796 5865472    0    0     0   144 2425 2140 12  2 87  0  0
 1  0      0 14783616 742796 5865472    0    0     0     0 1255  927  5  1 93  0  0
 1  0      0 14685340 742796 5865480    0    0     0     0 1177  842  5  1 93  0  0
 1  0      0 14581544 742796 5865492    0    0     0   116 1282  987  5  2 93  0  0
 0  0      0 14513504 742796 5865492    0    0     0     0 1568  738  3  1 96  0  0
 8  0      0 13995308 742804 5865496    0    0     0    96 2757 1970  5  4 91  0  0
 0  0      0 14085868 742804 5945404    0    0     0     0 2324 1383  3  2 94  0  0
 1  0      0 13693644 742804 5945404    0    0     0     0 1754  912  1  3 96  0  0
 0  0      0 13624764 742804 5945404    0    0     0    88 2677  829  7  4 89  0  0
 1  0      0 13328608 742804 5945404    0    0     0     0 1633  900  1  2 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13005124 742812 5945416    0    0     0    52 1717  930  8  4 88  0  0
 1  0      0 14113336 742812 5945408    0    0     0     0  770  719  5  1 93  0  0
 1  0      0 15016308 742812 5865496    0    0     0     0 2805 1378 10  4 86  0  0
 1  0      0 14943984 742812 5865504    0    0     0    60 1418  871  6  1 93  0  0
 1  0      0 14865108 742812 5865504    0    0     0     0 2596 2025 12  2 87  0  0
 1  0      0 14797572 742824 5865504    0    0     0   112 1421  895  5  2 93  0  0
 1  0      0 14700808 742824 5865516    0    0     0     0 1370  743  6  1 93  0  0
 1  0      0 14593204 742824 5865524    0    0     0     0 1452 1003  5  2 94  0  0
 0  0      0 14522924 742824 5865524    0    0     0    84 1252  767  3  1 96  0  0
 1  0      0 14145152 742824 5865528    0    0     0     0 1502 1528  1  3 96  0  0
 1  0      0 13980324 742832 5945248    0    0     0   116 2340 1555  8  5 88  0  0
 1  0      0 14047636 742832 5945436    0    0     0     0  854  837  1  1 98  0  0
 1  0      0 13317312 742832 5945436    0    0     0     0 1249 1005  1  5 93  0  0
 1  0      0 13466944 742832 5949448    0    0     0   100 1654  832  9  3 87  0  0
 1  0      0 13436452 742832 5949548    0    0     0     0 1095  735  6  1 93  0  0
 1  0      0 13442500 742840 5949624    0    0     0    96 1169  759  7  1 93  0  0
 1  0      0 13449164 742840 5949628    0    0     0   208  978  674  6  0 93  0  0
 1  0      0 15029640 742840 5949636    0    0     0     0 1288  920  4  2 93  0  0
 1  0      0 14978428 742840 5865568    0    0     0     0 1572 1196 11  2 86  0  0
 1  0      0 14930800 742840 5865568    0    0     0    68  891  904  5  1 93  0  0
 1  0      0 14849908 742852 5865576    0    0     0   152 1758 2110 12  2 87  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 14765740 742852 5865576    0    0     0     0  902  851  5  2 93  0  0
 1  0      0 14659760 742852 5865596    0    0     0     4  886  811  6  1 93  0  0
 1  0      0 14576740 742852 5865596    0    0     0     0 1045 1025  4  2 93  0  0
 0  0      0 14520796 742852 5865600    0    0     0   124  682  692  3  0 97  0  0
 1  0      0 14119840 742860 5865604    0    0     0    96 1168 1360  1  3 96  0  0
 1  0      0 14072144 742860 5945476    0    0     0     0 3341 1531  7  4 89  0  0
 1  0      0 13964544 742860 5945480    0    0     0     0 1494  829  1  1 98  0  0
 1  0      0 13315980 742860 5945484    0    0     0     0 2681  916  6  6 88  0  0
 0  0      0 13432040 742860 5945492    0    0     0    96 1563  745  1  2 97  0  0
 1  0      0 12851908 742868 5945496    0    0     0    64 2025  943  1  4 95  0  0
 1  0      0 13473368 742868 5945496    0    0     0     0 2737  838 10  2 88  0  0
 1  0      0 15176764 742868 5865568    0    0     0     0 2642 1268 10  3 87  0  0
 1  0      0 14959036 742868 5865576    0    0     0     0  876  949  4  2 94  0  0
 0  0      0 14903784 742868 5865576    0    0     0    64 2024 1339 12  1 87  0  0
 1  0      0 14818924 742880 5865580    0    0     0    96 1831 1655  5  1 93  0  0
 1  0      0 14733244 742880 5865592    0    0     0     0 1316  782  5  1 94  0  0
 1  0      0 14639252 742880 5865592    0    0     0     0 1383  899  5  2 93  0  0
 1  0      0 14546544 742880 5865596    0    0     0     0 1375  939  5  1 94  0  0
 0  0      0 14517312 742880 5865600    0    0     0     0 1029  783  1  0 98  0  0
 0  0      0 14133740 742888 5908556    0    0     0   176 2316 1936  7  5 88  0  0
 0  0      0 14079820 742888 5945436    0    0     0     0 1398 1283  2  2 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 13553364 742888 5945492    0    0     0     0 1366  989  1  4 95  0  0
 1  0      0 13649936 742888 5945496    0    0     0     0 1807  919  7  5 88  0  0
 1  0      0 13617120 742888 5949596    0    0     0     0 1490  921  7  1 92  0  0
 1  0      0 13619248 742900 5949672    0    0     4   264 1216  727  6  0 93  0  0
 2  0      0 13637812 742900 5949672    0    0     0     0 1204  697  6  0 94  0  0
 2  0      0 15157392 742900 5865888    0    0     0     0 1916 1162  4  3 93  0  0
 1  0      0 14975512 742900 5865612    0    0     0   120 2206 1096 12  2 86  0  0
16  0      0 14922592 742900 5865616    0    0     0     0 1737  996  9  1 91  0  0
 1  0      0 14835152 742912 5865620    0    0     0   268 2163 2162  9  2 89  0  0
 1  0      0 14750228 742912 5865620    0    0     0     0 1116  899  5  2 94  0  0
 1  0      0 14649180 742912 5865632    0    0     0     0 1251  945  5  2 93  0  0
 1  0      0 14577640 742912 5865632    0    0     0     0 1132  981  5  2 94  0  0
 0  0      0 14519680 742912 5865632    0    0     0     0  799  734  2  1 98  0  0
 8  0      0 13904988 742920 5865644    0    0     0   236 1687 1749  4  5 91  0  0
 0  0      0 14074820 742920 5945548    0    0     0     0 1709 1429  4  3 93  0  0
 1  0      0 13748704 742920 5945552    0    0     0     0  959  943  1  3 97  0  0
 1  0      0 13188664 742920 5945556    0    0     0     0 2741  883  6  5 88  0  0
 1  0      0 13408324 742920 5945564    0    0     0     0 1644  902  1  1 98  0  0
 1  0      0 12714456 742928 5945564    0    0     0    68 2941  968  7  5 88  0  0
 1  0      0 14087828 742928 5945564    0    0     0    56 2037  732  5  1 94  0  0
 2  0      0 14900480 742928 5865680    0    0     0     0 3875 1284 10  3 87  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 14949148 742928 5865684    0    0     0     0 2165  949  5  1 94  0  0
 1  0      0 14867752 742928 5865684    0    0     0     0 3614 2157 11  2 87  0  0
 1  0      0 14790640 742940 5865676    0    0     0   104 1156  868  5  2 93  0  0
 1  0      0 14702692 742940 5865696    0    0     0    84 1341  781  6  1 93  0  0
 1  0      0 14598616 742940 5865700    0    0     0     0 1461  968  5  2 93  0  0
 0  0      0 14527300 742940 5865704    0    0     0     0 1404  829  4  1 95  0  0
 1  0      0 14157608 742940 5865704    0    0     0     0 1621 1702  1  3 96  0  0
 1  0      0 13961708 742948 5945584    0    0     0   104 2370 1409  8  4 88  0  0
 1  0      0 14024932 742948 5945584    0    0     0   100 1353 1288  1  1 97  0  0
 1  0      0 13280776 742948 5945584    0    0     0     0 1945  967  6  5 89  0  0
 1  0      0 13457848 742948 5949692    0    0     0     0 1462  846  5  2 92  0  0
 1  0      0 13450036 742948 5949692    0    0     0     0  930  756  7  1 93  0  0
 1  0      0 13444492 742956 5949756    0    0     0    72  863  752  7  0 93  0  0
 1  0      0 13463420 742956 5949760    0    0     0   124  762  697  6  0 94  0  0
 1  0      0 15201928 742956 5866052    0    0     0     0 1419 1245  3  3 94  0  0
 1  0      0 14960416 742956 5865668    0    0     0     0 1199 1051 12  2 86  0  0
 1  0      0 14906492 742956 5865668    0    0     0     0 1193  982 12  1 87  0  0
 1  0      0 14817284 742968 5865676    0    0     0   268 1508 2087  5  2 93  0  0
 2  0      0 14742188 742968 5865684    0    0     0     0  785  800  5  1 94  0  0
 1  0      0 14639120 742968 5865688    0    0     0   124  873  920  5  2 93  0  0
 1  0      0 14548176 742968 5865688    0    0     0     0  864  945  5  1 94  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 14514156 742968 5865692    0    0     0     0  722  807  2  0 98  0  0
 1  0      0 14110428 742976 5929536    0    0     0   108 1700 2023  8  5 88  0  0
 0  0      0 14082024 742976 5945608    0    0     0     0 1134 1123  2  1 97  0  0
 1  0      0 13460872 742976 5945612    0    0     0   100  929  962  1  4 94  0  0
 0  0      0 13605380 742976 5945616    0    0     0     0 1042  779  7  3 89  0  0
 1  0      0 13298920 742976 5945620    0    0     0     0  746  907  1  2 97  0  0
 1  0      0 13122580 742984 5945612    0    0     0    56 2543  794  9  3 88  0  0
 1  0      0 15222848 742984 5865896    0    0     0     0 2989 1126  4  3 94  0  0
 1  0      0 14966060 742984 5865896    0    0     0    56 2994  998 11  2 87  0  0
 1  0      0 14905448 742984 5865736    0    0     0     0 2849  965 11  1 87  0  0
 1  0      0 14814732 742984 5865736    0    0     0     0 2738 2017  5  2 93  0  0
 1  0      0 14716964 742996 5865748    0    0     0   124 2237  906  5  2 93  0  0
 2  0      0 14626616 742996 5865756    0    0     0     0 1942  811  5  1 93  0  0
 0  0      0 14524332 742996 5865756    0    0     0   120 1517  896  4  1 94  0  0
 1  0      0 14370848 742996 5865760    0    0     0     0 1468 1814  1  2 97  0  0
 1  0      0 14059836 742996 5945544    0    0     0     0 2510 1471  7  5 88  0  0
 1  0      0 14054036 743004 5945652    0    0     0    68 1098  847  1  1 97  0  0
 1  0      0 13680548 743004 5945652    0    0     0     0 1255  915  1  3 96  0  0
 1  0      0 13186068 743004 5945660    0    0     0     0 1870  831  7  5 88  0  0
 1  0      0 13328740 743004 5949780    0    0     0    64 1455  847  5  2 93  0  0
 1  0      0 13320648 743004 5949848    0    0     0     0 1377  720  7  1 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 13316644 743012 5949852    0    0     0    68  992  708  6  0 93  0  0
 1  0      0 13336412 743012 5949852    0    0     0     0  720  648  6  0 94  0  0
 1  0      0 15181416 743012 5865772    0    0     0     0 1811 1300 10  3 86  0  0
 1  0      0 14957640 743012 5865776    0    0     0    60  861  903  5  2 93  0  0
 1  0      0 14879780 743012 5865776    0    0     0     0 1698 2039 12  2 87  0  0
 1  0      0 14810732 743024 5865772    0    0     0   156  866  929  5  1 93  0  0
 1  0      0 14721020 743024 5865780    0    0     0     0  768  790  5  1 93  0  0
 2  0      0 14630804 743024 5865792    0    0     0     0  784  880  5  2 93  0  0
 0  0      0 14525220 743024 5865792    0    0     0   256  922  938  5  1 94  0  0
 1  0      0 14430860 743024 5865800    0    0     0     0 1051 1750  1  2 98  0  0
 1  0      0 14017024 743032 5945724    0    0     0   112 1814 1564  8  4 88  0  0
 1  0      0 14042932 743032 5945724    0    0     0     0  740  860  1  1 98  0  0
 8  0      0 13355364 743032 5945732    0    0     0     0 1074  899  5  5 90  0  0
 0  0      0 13624532 743032 5945732    0    0     0   112  836  805  4  2 94  0  0
 1  0      0 13186948 743032 5945736    0    0     0     0  850  877  1  4 95  0  0
 1  0      0 13666840 743044 5945728    0    0     0   108 1050  784 10  2 88  0  0
 1  0      0 15179916 743044 5865832    0    0     0     0 1763 1288 10  3 87  0  0
 1  0      0 14954124 743044 5865832    0    0     0     0 1889  967  5  2 93  0  0
 1  0      0 14875516 743044 5865836    0    0     0    76 3740 2500 12  1 87  0  0
 1  0      0 14801176 743044 5865836    0    0     0     0 2187  919  5  2 93  0  0
 1  0      0 14706424 743052 5865844    0    0     0    92 2095  906  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 14590784 743052 5865852    0    0     0     0 2223 1016  5  2 93  0  0
 0  0      0 14523752 743052 5865852    0    0     0     0 1764  824  3  1 96  0  0
 8  0      0 14036596 743052 5865860    0    0     0    88 2205 1585  2  3 95  0  0
 0  0      0 14081028 743052 5945736    0    0     0     0 3256 1617  7  3 91  0  0
 1  0      0 15998304 743064 5866108    0    0   324   128 2327 1726  2  4 94  0  0
 0  0      0 15878648 743064 5866112    0    0     0     0 2281 2468  4  1 94  0  0
